Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,sentiment,hashtags,date,hour,sentiment_score,week,year
117,119, Compassion in action: supporting a local charity event. , Compassion    ,2015-07-18 14:20:00, CharitySupporter, Instagram ,[],18.0,35.0, Canada ,2015,7,18,14, compassion in action supporting a local charity event ,positive,[],2015-07-18,14,1,29,2015
118,120," A moment of tenderness, connecting with loved ones.    ", Tenderness    ,2016-02-23 19:45:00, LovingHeart     , Facebook ,[],25.0,50.0, UK          ,2016,2,23,19, a moment of tenderness connecting with loved ones    ,positive,[],2016-02-23,19,1,8,2016
119,121, Arousal of excitement as I await a special announcement., Arousal       ,2017-10-30 11:30:00, ExcitementFan   , Twitter  ,[],20.0,40.0, Australia ,2017,10,30,11, arousal of excitement as i await a special announcement,positive,[],2017-10-30,11,1,44,2017
120,122, Enthusiastically diving into a new project.            , Enthusiasm    ,2018-06-15 16:00:00, ProjectEnthusiast, Instagram ,[],15.0,30.0, USA  ,2018,6,15,16, enthusiastically diving into a new project            ,positive,[],2018-06-15,16,1,24,2018
121,123, Feeling a sense of fulfillment after reaching a milestone., Fulfillment  ,2019-03-28 18:20:00, MilestoneAchiever, Facebook ,[],22.0,45.0, India     ,2019,3,28,18, feeling a sense of fulfillment after reaching a milestone,positive,[],2019-03-28,18,1,13,2019
122,124, Reverence for the beauty of a historic landmark.       , Reverence     ,2019-11-11 15:00:00, HistoryLover    , Twitter  ,[],18.0,35.0, UK      ,2019,11,11,15, reverence for the beauty of a historic landmark       ,positive,[],2019-11-11,15,1,46,2019
123,125, Elation after a surprise reunion with old friends.    , Elation       ,2020-04-02 09:30:00, JoyfulReunion2  , Instagram ,[],25.0,50.0, Canada      ,2020,4,2,9, elation after a surprise reunion with old friends    ,positive,[],2020-04-02,9,1,14,2020
124,126, The euphoria of a live music concert under the stars.  , Euphoria      ,2021-06-19 14:45:00, MusicEnthusiast , Facebook ,[],15.0,30.0, USA ,2021,6,19,14, the euphoria of a live music concert under the stars  ,positive,[],2021-06-19,14,1,24,2021
125,127, Contentment in the simplicity of a quiet Sunday.       , Contentment   ,2010-08-15 10:00:00, SimpleJoys      , Twitter  ,[],30.0,60.0, Australia ,2010,8,15,10, contentment in the simplicity of a quiet sunday       ,positive,[],2010-08-15,10,1,32,2010
126,128, Serenity found in the pages of a favorite book.        , Serenity      ,2011-09-22 19:30:00, BookLover3      , Instagram ,[],22.0,45.0, UK          ,2011,9,22,19, serenity found in the pages of a favorite book        ,positive,[],2011-09-22,19,1,38,2011
127,129, Gratitude for the support received during tough times. , Gratitude     ,2012-03-10 08:30:00, SupportiveFriend, Facebook ,[],15.0,30.0, India     ,2012,3,10,8, gratitude for the support received during tough times ,positive,[],2012-03-10,8,1,10,2012
128,130, Hopeful about the possibilities of a new journey.      , Hope          ,2013-12-05 16:00:00, JourneyOptimist , Twitter  ,[],18.0,35.0, Canada    ,2013,12,5,16, hopeful about the possibilities of a new journey      ,positive,[],2013-12-05,16,1,49,2013
129,131, Empowerment through learning and personal growth.      , Empowerment   ,2014-07-20 11:30:00, GrowthSeeker    , Instagram ,[],25.0,50.0,USA,2014,7,20,11, empowerment through learning and personal growth      ,positive,[],2014-07-20,11,1,29,2014
130,132, Compassion towards those in need during the holidays.  , Compassion    ,2015-12-22 14:20:00, HolidayHelper   , Facebook ,[],18.0,35.0, USA      ,2015,12,22,14, compassion towards those in need during the holidays  ,positive,[],2015-12-22,14,1,52,2015
131,133, Tenderness in the warmth of a cozy winter evening.     , Tenderness    ,2016-02-10 19:45:00, WinterWarmth    , Twitter  ,[],25.0,50.0, UK       ,2016,2,10,19, tenderness in the warmth of a cozy winter evening     ,positive,[],2016-02-10,19,1,6,2016
132,134, Arousal of excitement for an upcoming adventure.       , Arousal       ,2017-04-30 11:30:00, AdventureAwaits , Instagram ,[],20.0,40.0, Australia ,2017,4,30,11, arousal of excitement for an upcoming adventure       ,positive,[],2017-04-30,11,1,17,2017
133,135, Enthusiasm for a creative project in the making.       , Enthusiasm    ,2018-09-15 16:00:00, CreativeSpirit  , Facebook ,[],15.0,30.0, Canada    ,2018,9,15,16, enthusiasm for a creative project in the making       ,positive,[],2018-09-15,16,1,37,2018
134,136, Fulfillment in completing a challenging workout routine., Fulfillment  ,2019-06-28 18:20:00, FitnessAchiever , Twitter  ,[],22.0,45.0, India     ,2019,6,28,18, fulfillment in completing a challenging workout routine,positive,[],2019-06-28,18,1,26,2019
135,137, Reverence for the artistry displayed in a museum.      , Reverence     ,2020-11-11 15:00:00, ArtAppreciator  , Instagram ,[],18.0,35.0, UK        ,2020,11,11,15, reverence for the artistry displayed in a museum      ,neutral,[],2020-11-11,15,0,46,2020
136,138, Elation after achieving a personal goal.               , Elation       ,2021-03-02 09:30:00, GoalAchiever2   , Facebook ,[],25.0,50.0, USA      ,2021,3,2,9, elation after achieving a personal goal               ,positive,[],2021-03-02,9,1,9,2021
137,139, Elation over discovering a hidden gem in the city.   , Elation       ,2012-02-18 14:30:00, UrbanExplorer2  , Twitter  ,[],20.0,40.0, USA      ,2012,2,18,14, elation over discovering a hidden gem in the city   ,positive,[],2012-02-18,14,1,7,2012
138,140, The euphoria of a surprise birthday celebration.     , Euphoria      ,2018-11-05 21:45:00, BirthdayJoy     , Instagram ,[],15.0,30.0, UK   ,2018,11,5,21, the euphoria of a surprise birthday celebration     ,positive,[],2018-11-05,21,1,45,2018
139,141, Contentment in the simplicity of a home-cooked meal. , Contentment   ,2015-09-12 13:20:00, HomeChef        , Facebook ,[],25.0,50.0, India    ,2015,9,12,13, contentment in the simplicity of a homecooked meal ,positive,[],2015-09-12,13,1,37,2015
140,142, Serenity found in the melody of a peaceful piano.    , Serenity      ,2016-07-30 18:10:00, MusicLover4     , Twitter  ,[],18.0,35.0, Canada      ,2016,7,30,18, serenity found in the melody of a peaceful piano    ,positive,[],2016-07-30,18,1,30,2016
141,143, Gratitude for the supportive community around me.    , Gratitude     ,2013-04-20 10:30:00, CommunityLove   , Instagram ,[],30.0,60.0, USA ,2013,4,20,10, gratitude for the supportive community around me    ,positive,[],2013-04-20,10,1,16,2013
142,144, Hopeful about the prospects of a new business venture., Hope          ,2017-12-08 19:15:00, EntrepreneurHope, Facebook ,[],22.0,45.0, Canada    ,2017,12,8,19, hopeful about the prospects of a new business venture,positive,[],2017-12-08,19,1,49,2017
143,145, Empowerment through mentoring and guiding others.    , Empowerment   ,2014-06-03 08:20:00, MentorEmpower   , Twitter  ,[],15.0,30.0, UK       ,2014,6,3,8, empowerment through mentoring and guiding others    ,neutral,[],2014-06-03,8,0,23,2014
144,146, Compassion shown through acts of kindness in the community., Compassion,2019-01-15 14:50:00, KindnessInAction, Instagram ,[],18.0,35.0, Australia ,2019,1,15,14, compassion shown through acts of kindness in the community,positive,[],2019-01-15,14,1,3,2019
145,147, Tenderness in a heartfelt message to a loved one.    , Tenderness    ,2016-12-25 19:30:00, LoveExpress     , Facebook ,[],25.0,50.0, UK          ,2016,12,25,19, tenderness in a heartfelt message to a loved one    ,positive,[],2016-12-25,19,1,51,2016
146,148, Arousal of excitement before a much-awaited trip.    , Arousal       ,2018-03-10 09:45:00, TravelExcitement, Twitter  ,[],20.0,40.0, India    ,2018,3,10,9, arousal of excitement before a muchawaited trip    ,positive,[],2018-03-10,9,1,10,2018
147,149, Enthusiasm for a new artistic project in the works.  , Enthusiasm    ,2020-09-17 16:30:00, ArtisticSpirit  , Instagram ,[],15.0,30.0, USA       ,2020,9,17,16, enthusiasm for a new artistic project in the works  ,positive,[],2020-09-17,16,1,38,2020
148,150, Feeling a sense of fulfillment after helping others. , Fulfillment   ,2011-08-28 18:45:00, HelperHeart     , Facebook ,[],22.0,45.0, Canada    ,2011,8,28,18, feeling a sense of fulfillment after helping others ,positive,[],2011-08-28,18,1,34,2011
149,151, Reverence for the historical significance of a landmark., Reverence ,2017-11-01 15:30:00, HistoryBuff     , Twitter  ,[],18.0,35.0, Australia ,2017,11,1,15, reverence for the historical significance of a landmark,positive,[],2017-11-01,15,1,44,2017
150,152, Elation after achieving a fitness milestone.         , Elation       ,2019-06-15 10:00:00, FitnessAchiever2, Instagram ,[],25.0,50.0, UK           ,2019,6,15,10, elation after achieving a fitness milestone         ,positive,[],2019-06-15,10,1,24,2019
151,153, The euphoria of a successful product launch.         , Euphoria      ,2022-04-03 11:45:00, ProductLaunchJoy, Facebook ,[],15.0,30.0, USA       ,2022,4,3,11, the euphoria of a successful product launch         ,positive,[],2022-04-03,11,1,13,2022
152,154, Contentment in the embrace of a loved one.           , Contentment   ,2010-11-12 20:20:00, LovingEmbrace   , Twitter  ,[],30.0,60.0, India    ,2010,11,12,20, contentment in the embrace of a loved one           ,positive,[],2010-11-12,20,1,45,2010
153,155, Serenity found in the beauty of a sunset by the sea.  , Serenity      ,2011-07-22 18:30:00, SunsetWatcher2  , Instagram ,[],22.0,45.0, Canada     ,2011,7,22,18, serenity found in the beauty of a sunset by the sea  ,positive,[],2011-07-22,18,1,29,2011
154,156, Gratitude for the small joys that each day brings.   , Gratitude     ,2012-03-30 11:20:00, JoyfulHeart2    , Facebook ,[],15.0,30.0, Australia   ,2012,3,30,11, gratitude for the small joys that each day brings   ,positive,[],2012-03-30,11,1,13,2012
155,157, Hopeful about the potential for personal growth.      , Hope          ,2013-10-05 16:40:00, GrowthOptimist  , Twitter  ,[],18.0,35.0, UK       ,2013,10,5,16, hopeful about the potential for personal growth      ,positive,[],2013-10-05,16,1,40,2013
156,158, Empowerment through learning a new skill.            , Empowerment   ,2014-07-10 13:15:00, SkillEmpower    , Instagram ,[],25.0,50.0, India   ,2014,7,10,13, empowerment through learning a new skill            ,neutral,[],2014-07-10,13,0,28,2014
157,159, Compassion in volunteering for a local charity.       , Compassion    ,2015-12-18 14:20:00, CharityVolunteer, Facebook ,[],18.0,35.0, USA      ,2015,12,18,14, compassion in volunteering for a local charity       ,positive,[],2015-12-18,14,1,51,2015
158,160, Tenderness in a quiet moment shared with a pet.      , Tenderness    ,2016-02-10 19:45:00, PetLove         , Twitter  ,[],25.0,50.0, Canada   ,2016,2,10,19, tenderness in a quiet moment shared with a pet      ,positive,[],2016-02-10,19,1,6,2016
159,161, Arousal of excitement for an upcoming festival.       , Arousal       ,2017-09-25 11:30:00, FestivalFan     , Instagram ,[],20.0,40.0, UK ,2017,9,25,11, arousal of excitement for an upcoming festival       ,positive,[],2017-09-25,11,1,39,2017
160,162, Enthusiasm for a DIY home improvement project.       , Enthusiasm    ,2018-04-15 16:00:00, DIYEnthusiast   , Facebook ,[],15.0,30.0, Australia   ,2018,4,15,16, enthusiasm for a diy home improvement project       ,positive,[],2018-04-15,16,1,15,2018
161,163, Fulfillment in completing a challenging puzzle.      , Fulfillment   ,2019-11-28 18:20:00, PuzzleMaster    , Twitter  ,[],22.0,45.0, India    ,2019,11,28,18, fulfillment in completing a challenging puzzle      ,positive,[],2019-11-28,18,1,48,2019
162,164, Reverence for the wonders of nature on a hiking trail., Reverence ,2020-05-11 15:00:00, NatureAdmirer   , Instagram ,[],18.0,35.0, USA        ,2020,5,11,15, reverence for the wonders of nature on a hiking trail,neutral,[],2020-05-11,15,0,20,2020
163,165, Elation after a surprise reunion with a childhood friend., Elation   ,2021-02-05 09:30:00, ChildhoodJoy    , Facebook ,[],25.0,50.0, Canada      ,2021,2,5,9, elation after a surprise reunion with a childhood friend,positive,[],2021-02-05,9,1,5,2021
164,166, Suffering from despair after another setback.      , Despair         ,2021-03-10 08:30:00, StrugglingSoul    , Twitter  ,[],5.0,10.0, USA          ,2021,3,10,8, suffering from despair after another setback      ,negative,[],2021-03-10,8,-1,10,2021
165,167," Overwhelmed by grief, missing a loved one dearly.  ", Grief           ,2022-07-05 15:45:00, MourningHeart     , Instagram ,[],8.0,15.0, Canada          ,2022,7,5,15, overwhelmed by grief missing a loved one dearly  ,positive,[],2022-07-05,15,1,27,2022
166,168, Loneliness creeps in as the night grows colder.    , Loneliness      ,2019-11-18 21:20:00, SolitarySoul      , Facebook ,[],10.0,20.0, UK           ,2019,11,18,21, loneliness creeps in as the night grows colder    ,negative,[],2019-11-18,21,-1,47,2019
167,169, Jealousy consumes me as I witness others' success. , Jealousy        ,2020-08-12 11:30:00, EnviousObserver   , Twitter  ,[],12.0,25.0, India        ,2020,8,12,11, jealousy consumes me as i witness others success ,positive,[],2020-08-12,11,1,33,2020
168,170, Resentment building up over past betrayals.        , Resentment      ,2018-05-22 14:45:00, BitterHeart       , Instagram ,[],7.0,15.0, Australia     ,2018,5,22,14, resentment building up over past betrayals        ,negative,[],2018-05-22,14,-1,21,2018
169,171, Frustration mounts as obstacles block my path.     , Frustration     ,2017-01-30 16:10:00, BlockedGoals      , Facebook ,[],10.0,20.0, USA          ,2017,1,30,16, frustration mounts as obstacles block my path     ,negative,[],2017-01-30,16,-1,5,2017
170,172," Boredom sets in, the day feels endlessly dull.     ", Boredom         ,2016-09-28 19:45:00, BoredMind         , Twitter  ,[],8.0,15.0, Canada        ,2016,9,28,19, boredom sets in the day feels endlessly dull     ,negative,[],2016-09-28,19,-1,39,2016
171,173," Anxiety grips my heart, worry clouds my thoughts.  ", Anxiety         ,2019-04-15 09:00:00, WorriedMind       , Instagram ,[],12.0,25.0, UK           ,2019,4,15,9, anxiety grips my heart worry clouds my thoughts  ,positive,[],2019-04-15,9,1,16,2019
172,174, Intimidation by the unknown future ahead.          , Intimidation    ,2021-12-03 18:30:00, FearfulSoul       , Facebook ,[],15.0,30.0, India        ,2021,12,3,18, intimidation by the unknown future ahead          ,negative,[],2021-12-03,18,-1,48,2021
173,175, Helplessness sinks in as challenges pile up.       , Helplessness    ,2020-06-20 14:20:00, OverwhelmedHeart  , Twitter  ,[],8.0,15.0, Australia    ,2020,6,20,14, helplessness sinks in as challenges pile up       ,negative,[],2020-06-20,14,-1,25,2020
174,176, Envy eats away at me as I see others' prosperity.  , Envy            ,2018-11-07 11:30:00, CovetousMind     , Instagram ,[],10.0,20.0, Canada        ,2018,11,7,11, envy eats away at me as i see others prosperity  ,negative,[],2018-11-07,11,-1,45,2018
175,177, Regret over missed opportunities haunts my thoughts., Regret         ,2017-08-25 16:00:00, RemorsefulSoul   , Facebook ,[],12.0,25.0, UK           ,2017,8,25,16, regret over missed opportunities haunts my thoughts,negative,[],2017-08-25,16,-1,34,2017
176,178, Disgust at the sight of injustice and cruelty.     , Disgust         ,2019-02-11 09:45:00, DisgustedHeart   , Twitter  ,[],7.0,15.0, India        ,2019,2,11,9, disgust at the sight of injustice and cruelty     ,negative,[],2019-02-11,9,-1,7,2019
177,179," Drowning in despair, hope slipping through my fingers.", Despair      ,2016-04-02 20:20:00, HopelessHeart    , Instagram ,[],10.0,20.0, USA          ,2016,4,2,20, drowning in despair hope slipping through my fingers,positive,[],2016-04-02,20,1,13,2016
